Episode,DDQN Reward,SARSA Reward,A2C Reward
0,-0.7958709668365387,3.2137918796074807,1.957511353554235
1,0.8573282945611602,0.1318858755645529,-0.024157802565810016
2,0.3410183103530855,0.7737058765039642,1.712154057456857
3,-0.37649270276531865,2.0076005454970556,-0.27037623911073894
4,2.0649081751556437,0.38648290300290356,2.3103408141249346
5,3.443597482214063,0.31875124569681645,0.9331311196873138
6,0.40990133524169536,1.96765974916622,1.7834613031599922
7,0.19374512041269298,-0.21742761818700274,1.811890625774847
8,0.8438642625159076,0.32513222672394093,1.579149781690166
9,0.4956020302901507,1.9288241644985007,0.8265529244883041
10,0.8424511658665175,0.04192247494678725,0.9817646095848467
11,1.683622316212933,2.1214970568252234,0.45875884553388246
12,0.8333532720048638,1.3952529302476933,0.8314624997076869
13,0.3586709060336837,-0.1805816094521404,-0.2345215938692462
14,0.809480793752428,1.454123490038583,0.827940948780455
15,2.490553012888526,1.092215181984752,2.358218699778689
16,0.6571163176971844,0.9258281937075914,1.83525684994531
17,0.2749027338840513,1.9159518117877106,3.2935745371611844
18,-0.4427730386782436,1.7198175618213654,2.812469579343478
19,1.5863300443631978,-0.34831484623205,1.5455463963001677
20,-1.019919785586474,1.221778097194541,0.6714447226874434
21,1.5059088383502157,0.8437917645063706,2.443550386873639
22,-0.17008512795067787,0.8849676610882966,0.1751750632896396
23,0.5417184426487687,1.7746274402589108,1.3084929375790288
24,0.13878424520321175,1.1912873180426722,0.8967984425692777
25,-0.7016562492950946,0.9233337254002407,1.566370686026616
26,0.32268221427617405,1.2391428989060742,0.625333684549819
27,1.277112165300963,-0.10351126698676083,1.4924975576980017
28,1.3485999868370406,0.15225815373511153,2.03099532020034
29,1.4103814156439718,0.4184435945039269,0.40013715751749146
30,0.7347115505126887,0.7872510966349289,0.9606826527137287
31,-0.7433301562723962,1.7585107348951539,1.38876499406868
32,0.40321886700901644,0.1884418109611481,0.28469226542546977
33,-0.1344421497582573,1.7235331037132369,0.4549398727095344
34,1.13144849154299,-0.5262232437511649,0.8630762522262962
35,-0.8402755660220116,1.7389730827165089,-0.027770821457078654
36,0.7318561889103279,1.8818849932841175,2.2017319172498553
37,-0.09124745157038205,1.1155419748579227,1.373223210645552
38,1.6519973886317736,0.45944989627312793,1.3966401056753917
39,0.3208448134892201,3.0369529909212325,0.35111558685474975
40,0.20501829321568366,-0.2437108165419879,0.6676611515412141
41,0.4332204271100615,0.7368537159544921,0.11706319166039236
42,0.24746573942694994,0.2458694601794882,1.0808597125763342
43,0.8093079294253265,0.9125109065385963,1.6330833597251377
44,0.8869257279997171,-0.5919205329485422,1.7180570376822466
45,0.5796970868032716,2.718324339365168,2.1417268851284277
46,1.8691814089336987,1.3667744124172572,0.8457892886651166
47,1.2983436163065711,0.9249199209619832,1.5189764696710455
48,0.44810090672749325,0.7609888861114591,-0.7950615314620748
49,2.1703627597848723,1.2183529814177696,1.810849124679585
