Episode,DDQN Reward,SARSA Reward,A2C Reward
0,4.452121022722295,5.7760266178519215,2.345375196269278
1,2.4602851781520623,4.863509869793427,8.531258173162444
2,4.367842025829486,0.6740485240080856,3.525287265894053
3,5.430831213644661,3.0119723182045535,6.773765457389771
4,2.695248878722084,-0.012149268547692937,2.9088915213343447
5,3.5670672059760484,6.6423871892677635,0.3716411026265318
6,3.3439938612871334,6.2044860999327245,-0.2707830619328835
7,0.9321677240124813,3.376856181195521,4.468611376526541
8,1.5411538587003661,3.6133586778575633,2.5722154173903276
9,0.11188378088553752,5.503201028899951,0.652495543030879
10,2.349338732180116,-0.4235079203281411,6.895992236695658
11,6.320254786456827,5.663227866438033,4.6466122868513295
12,3.8535569073915616,-0.06736064522172192,-0.7448520388719846
13,-0.07422551850193781,5.5977299370399685,3.846773225187415
14,6.834075616332962,2.5673882240084103,5.751374903103708
15,7.657705566490524,9.073205372599176,4.800597163023571
16,1.0591687428673042,8.342387624857698,1.7157184109204673
17,2.802793609006058,3.3907866029174256,2.403739257318605
18,2.449531980102326,0.6638057462511424,2.8590138493189294
19,2.61574661707013,1.068216483379758,2.8452542791070954
20,2.498064528455629,0.3576501076822869,8.616259353884471
21,7.46271960602071,1.5619875140120936,6.445129468194429
22,3.2473430462210535,1.4320430648707607,3.394127919782985
23,8.529009994933283,-0.8196254184981029,3.281448999055762
24,-1.0755650994266872,8.989940760862392,0.3330261013507987
25,-0.70154120928251,6.547764454856749,1.9947080861071014
26,0.6844709732095346,4.868428801888723,5.981364364452077
27,6.858565888459308,5.850203737509828,2.224349200938618
28,5.947051498831586,3.8116647436821762,2.0939170187315432
29,2.062076334305161,3.070539080809941,3.1725086592285523
30,0.6872461214136594,2.508056096848393,1.858116529874472
31,3.539698142453481,1.5822001692133445,0.30874908639737386
32,4.860577089492552,2.1961216170994797,0.4868939674207273
33,0.6873131901862932,-0.2022790285824525,2.7594412846049456
34,6.0929597831806355,4.42738522165882,2.409003092669502
35,9.134770152261023,-0.5177051832447999,2.946537917724636
36,7.7847788977969845,3.0082136092461007,3.1609704481519034
37,0.8009234168518198,0.12412030319033152,2.499840778302647
38,-0.5335946930256423,1.3904275338865695,3.7349165170674334
39,0.70062609848822,-0.5687370248568304,0.020786009198459077
40,5.5638946496436334,3.7095990812064876,0.6781315381544917
41,3.1791776918816392,2.98687163278764,5.956348393975541
42,-0.34592628422743954,10.564337258355748,3.294534578413763
43,3.0561791989382443,5.339907460775578,2.1411114316985813
44,2.0636693008082734,-0.44861103619207254,3.018309281126748
45,2.226009388837797,3.9905304498999183,2.2538946210251902
46,6.914436219677912,12.419995946334584,1.6864179087935072
47,5.842328014928068,4.93543775910072,1.743382216606425
48,3.08120946405468,-1.1635979141102941,3.026771021492082
49,0.059520371886745416,0.3696554411127908,6.3387786734025475
